ID,Status,Transaction ID,Shipping,Total,CEP
2111,Pending,25617,36.93,297.93,05532-000
2112,Cancelled,13893,72.23,268.23,40150-120
2115,Cancelled,13911,0.0,984.0,72120-300
2115,Cancelled,13912,0.0,656.0,72120-300
2116,Pending,13919,0.0,498.0,68628-350
2118,Pending,13932,0.0,768.0,24358-580
2119,Cancelled,13934,0.0,425.2,05131-000
2119,Pending,27675,0.0,566.0,05131-000
2119,Pending,27677,0.0,566.0,05131-000
2122,Pending,13990,295.67,528.47,16052-901
2123,Pending,13998,0.0,558.0,22030-001
2123,Pending,14707,34.47,322.47,22030-001
2125,Pending,14022,0.0,558.0,22440-033
2126,Cancelled,14025,0.0,468.0,49037-620
2129,Cancelled,14063,0.0,899.4,30330-240
2131,Cancelled,14071,339.03,725.03,38304-204
2131,Pending,14094,0.0,478.3,38304-204
2131,Pending,26372,0.0,580.3,38304-204
2134,Pending,14103,0.0,472.0,37701-018
2134,Pending,33121,0.0,798.0,37701-018
2135,Cancelled,24825,0.0,926.0,52050-480
2141,Pending,14140,72.23,268.23,60125-100
2143,Pending,14155,56.95,149.25,25070-005
2144,Pending,14160,0.0,178.0,74470-150
2145,Cancelled,14172,0.0,776.0,22743-670
2146,Cancelled,39757,0.0,1523.7,03185-050
2146,Cancelled,39822,69.89,345.29,03185-050
2146,Cancelled,43708,0.0,554.4,03185-050
2147,Pending,30496,0.0,1548.0,05415-001
2148,Pending,14201,81.29,395.29,22793-250
2149,Pending,14208,71.43,227.43,64049-270
2152,Cancelled,14235,0.0,558.0,04534-000
2155,Cancelled,14250,0.0,558.0,61624-420
2156,Cancelled,15479,0.0,550.0,35570-000
2157,Pending,14261,79.69,313.69,04619-034
2157,Pending,14262,0.0,468.0,04619-034
2159,Cancelled,14267,0.0,450.0,22041-001
2160,Pending,31227,0.0,542.3,45652-010
2160,Pending,31244,0.0,542.3,45652-010
2160,Pending,31485,0.0,729.3,45652-010
2161,Pending,14274,77.47,285.47,13257-500
2161,Pending,14277,0.0,422.0,13257-500
2162,Pending,28834,0.0,408.0,99150-000
2162,Pending,28835,0.0,408.0,99150-000
2167,Pending,14313,0.0,1162.0,20520-202
2168,Pending,14316,0.0,528.0,13495-000
2168,Cancelled,14324,0.0,501.6,13495-000
2168,Pending,15400,141.41,306.11,13495-000
2170,Pending,14337,0.0,1090.0,44571-060
2171,Cancelled,14339,0.0,588.0,50610-100
2171,Cancelled,16433,0.0,1146.0,50610-100
2171,Cancelled,31191,0.0,421.6,50610-100
2171,Cancelled,44481,0.0,793.8,50610-100
2171,Cancelled,45776,0.0,446.4,50610-100
2172,Pending,16455,0.0,438.8,30310-630
2172,Pending,29131,0.0,411.6,30310-630
2172,Pending,29137,0.0,411.6,30310-630
2173,Cancelled,14347,0.0,490.0,22793-924
2176,Cancelled,14357,55.89,119.89,15085-490
2178,Cancelled,47294,0.0,1036.8,05135-200
2178,Cancelled,61100,0.0,1684.8,05135-200
2181,Pending,14373,74.51,129.41,29700-010
2182,Pending,14376,0.0,490.0,22776-050
2184,Cancelled,14385,72.23,268.23,94015-110
2185,Cancelled,14390,32.07,200.07,05141-160
2186,Cancelled,14397,0.0,424.9,54410-420
2188,Pending,14411,0.0,1875.6,22471-003
2190,Pending,14420,27.87,275.87,71908-540
2190,Cancelled,14422,41.45,303.45,71908-540
2191,Pending,14434,77.77,375.77,65066-320
2192,Cancelled,14454,0.0,686.0,65077-548
2193,Cancelled,14458,0.0,1198.0,05438-000
2194,Pending,14465,0.0,1368.0,88066-100
2197,Pending,14485,0.0,408.0,24230-410
2198,Pending,14492,37.53,178.53,36033-345
2199,Pending,22672,0.0,156.0,74823-450
2199,Failed,66780,20.0,250.4,74823-450
2199,Cancelled,67045,20.0,365.6,74823-450
2202,Pending,14515,0.0,528.0,03116-000
2202,Pending,14519,169.17,697.17,03116-000
2202,Pending,14556,0.0,528.0,03116-000
2202,Pending,14557,0.0,1408.0,03116-000
2202,Cancelled,18577,68.31,298.11,03116-000
2202,Pending,23888,180.39,444.39,03116-000
2202,Cancelled,35820,0.0,540.0,03116-000
2202,Pending,35823,0.0,540.0,03116-000
2203,Pending,14520,0.0,476.0,06010-170
2204,Cancelled,14522,0.0,490.0,06721-320
2204,Pending,28266,0.0,548.0,06721-320
2204,Pending,28271,0.0,588.0,06721-320
2205,Cancelled,14527,29.87,377.87,71745-601
2205,Pending,18674,0.0,636.0,71745-601
2207,Pending,14533,0.0,990.0,01303-020
2209,Pending,14539,0.0,446.5,65075-760
2211,Cancelled,14572,0.0,528.0,04509-000
2211,Cancelled,20173,0.0,2800.0,04509-000
2211,Cancelled,21492,0.0,880.0,04509-000
2212,Cancelled,14555,0.0,599.6,14340-000
2212,Cancelled,14624,0.0,599.6,14340-000
2212,Cancelled,19124,0.0,599.6,14340-000
2212,Pending,30908,0.0,658.8,14340-000
2212,Pending,30919,0.0,625.86,14340-000
2212,Pending,30929,0.0,625.86,14340-000
2212,Pending,30930,0.0,625.86,14340-000
2212,Cancelled,30935,0.0,658.8,14340-000
2212,Cancelled,30936,0.0,658.8,14340-000
2212,Cancelled,30939,0.0,658.8,14340-000
2212,Pending,31320,0.0,658.8,14340-000
2212,Pending,31321,0.0,658.8,14340-000
2212,Pending,31325,0.0,658.8,14340-000
2212,Pending,31490,0.0,658.8,14340-000
2214,Pending,29773,168.53,904.53,68552-210
2219,Pending,14597,45.37,343.37,11060-481
2221,Pending,14607,0.0,944.0,65075-692
2223,Pending,14629,15.0,53.3,74969-170
2224,Cancelled,14639,15.0,367.0,74672-400
2224,Cancelled,14641,15.0,367.0,74672-400
2225,Pending,14645,39.33,195.33,75909-781
2227,Pending,14669,0.0,557.44,34006-200
2227,Pending,37115,0.0,1148.0,34006-200
2227,Refunded,38135,0.0,1832.0,34006-200
2227,Failed,50868,0.0,2862.0,34006-200
2227,Cancelled,52114,0.0,464.4,34006-200
2238,Pending,15393,0.0,421.9,71931-540
2238,Pending,16062,0.0,449.6,71931-540
2238,Pending,16063,0.0,449.6,71931-540
2239,Pending,22613,0.0,582.0,69153-440
2241,Pending,14742,0.0,439.2,22230-070
2242,Pending,14754,0.0,513.0,60165-070
2244,Cancelled,14773,0.0,495.0,24365-080
2245,Cancelled,45637,0.0,853.2,69060-020
2245,Cancelled,47344,0.0,1706.4,69060-020
2245,Cancelled,51168,142.37,541.97,69060-020
2245,Failed,64368,0.0,1927.8,69060-020
2246,Pending,14780,55.37,93.67,14050-490
2248,Pending,14815,0.0,114.9,74663-520
2249,Pending,14822,31.67,179.67,23080-000
2250,Pending,14841,0.0,421.3,38770-000
2250,Pending,15181,0.0,527.8,38770-000
2250,Pending,16051,0.0,465.8,38770-000
2250,Pending,16152,0.0,440.8,38770-000
2250,Pending,16564,0.0,405.8,38770-000
2253,Cancelled,14864,0.0,432.0,22793-924
2254,Cancelled,14882,51.47,1479.47,72210-233
2256,Pending,14897,0.0,3294.0,02069-000
2257,Pending,14905,30.67,128.67,04710-010
2258,Cancelled,14920,56.57,154.57,12080-250
2260,Pending,14937,0.0,558.0,13025-070
2260,Pending,33600,0.0,673.0,13025-070
2260,Pending,33622,0.0,839.6,13025-070
2261,Pending,14964,0.0,588.0,13140-262
2264,Pending,14974,0.0,422.3,49025-530
2269,Pending,14993,61.03,357.03,04066-020
2272,Cancelled,15013,0.0,658.8,58032-110
2272,Pending,16363,0.0,1317.6,58032-110
2272,Cancelled,27394,0.0,562.4,58032-110
2274,Cancelled,15057,15.0,113.0,74120-130
2278,Pending,15099,0.0,2696.0,29066-430
2278,Pending,19356,0.0,1548.0,29066-430
2279,Cancelled,65205,70.31,404.31,19060-100
2280,Cancelled,15110,0.0,574.5,64240-000
2280,Cancelled,57551,0.0,1521.0,64240-000
2281,Pending,15122,35.27,73.57,81910-370
2283,Cancelled,15132,0.0,1116.0,12246-021
2283,Cancelled,15145,0.0,1116.0,12246-021
2283,Cancelled,15146,0.0,1116.0,12246-021
2283,Cancelled,18530,0.0,576.0,12246-021
2283,Cancelled,18550,0.0,576.0,12246-021
2287,Cancelled,15151,82.63,1458.63,22410-040
2288,Pending,15153,231.25,613.25,85810-040
2289,Cancelled,15159,0.0,418.0,13070-090
2289,Cancelled,15160,0.0,418.0,13070-090
2291,Pending,15168,0.0,899.4,05019-000
2293,Cancelled,15191,0.0,459.6,48400-000
2294,Cancelled,52761,0.0,795.6,45570-000
2296,Cancelled,15204,0.0,558.0,65077-357
2299,Cancelled,15231,0.0,639.8,29045-240
2300,Pending,15239,0.0,564.0,22621-290
2302,Pending,15256,62.63,438.63,05411-001
2303,Cancelled,15263,0.0,639.8,18570-000
2305,Cancelled,15278,0.0,1116.0,65071-380
2307,Cancelled,15286,49.97,347.97,77021-642
2307,Cancelled,40434,148.93,516.13,77021-642
2307,Cancelled,59160,0.0,1488.24,77021-642
2309,Cancelled,48004,0.0,712.8,13085-415
2312,Pending,19892,88.77,486.77,29306-370
2312,Pending,24439,0.0,888.0,29306-370
2314,Pending,31294,0.0,521.0,28616-110
2314,Pending,31314,0.0,521.0,28616-110
2314,Cancelled,31336,0.0,520.0,28616-110
2314,Cancelled,31524,0.0,422.0,28616-110
2314,Cancelled,34915,0.0,610.0,28616-110
2314,Cancelled,35048,0.0,610.0,28616-110
2314,Pending,35055,0.0,610.0,28616-110
2316,Cancelled,15406,0.0,1506.0,88802-410
2316,Pending,18330,0.0,1244.0,88802-410
2317,Pending,15415,182.87,336.07,28300-000
2321,Cancelled,15434,32.67,230.67,04857-135
2322,Cancelled,37776,0.0,528.0,62370-000
2323,Pending,15443,15.0,244.8,74883-010
2323,Pending,15475,15.0,244.8,74883-010
2323,Pending,15478,0.0,229.8,74883-010
2323,Pending,28659,0.0,599.2,74883-010
2324,Cancelled,15448,0.0,408.9,04078-011
2325,Cancelled,15467,56.65,133.25,03333-000
2328,Pending,15483,0.0,460.1,30150-321
2329,Pending,15487,45.41,345.21,22410-000
2329,Pending,20198,49.67,362.6,22410-000
2329,Pending,20209,49.67,362.6,22410-000
2329,Pending,20226,49.67,362.6,22410-000
2329,Pending,20243,49.67,362.6,22410-000
2329,Pending,20246,0.0,424.65,22410-000
2329,Pending,29147,0.0,446.88,22410-000
2330,Cancelled,15506,0.0,1674.0,13278-404
2331,Pending,15511,0.0,429.0,64062-410
2333,Pending,15522,239.21,429.21,17502-170
2336,Pending,15541,0.0,1828.0,22630-021
2337,Cancelled,15547,32.67,380.67,79052-170
2338,Pending,15550,75.37,173.37,89600-000
2338,Cancelled,15551,77.81,297.81,89600-000
2339,Pending,15553,0.0,558.0,22011-060
2341,Cancelled,15574,0.0,1008.9,38400-144
2343,Cancelled,15581,0.0,486.0,09715-000
2343,Cancelled,15585,0.0,486.0,09715-000
2343,Cancelled,15611,0.0,923.44,09715-000
2344,Cancelled,15583,0.0,1008.9,38400-144
2345,Cancelled,17232,0.0,421.3,38182-194
2347,Pending,15595,78.49,252.49,22440-033
2352,Pending,15674,0.0,517.8,59610-200
2352,Pending,15703,0.0,586.0,59610-200
2353,Cancelled,15680,74.67,152.27,77650-000
2355,Cancelled,39102,65.55,438.15,71535-050
2356,Pending,15724,0.0,656.0,03171-040
2358,Pending,15733,0.0,479.5,29102-010
2359,Cancelled,15745,37.75,114.35,73080-410
2363,Pending,15771,0.0,972.0,60115-000
2363,Pending,24154,0.0,1184.0,60115-000
2363,Pending,26062,0.0,433.0,60115-000
2363,Cancelled,38459,0.0,432.0,60115-000
2363,Cancelled,40065,0.0,619.2,60115-000
2363,Cancelled,40066,82.13,204.53,60115-000
2363,Cancelled,40074,0.0,741.6,60115-000
2363,Cancelled,41432,0.0,459.0,60115-000
2363,Cancelled,49033,0.0,441.0,60115-000
2363,Hold,64314,62.96,408.56,60115-000
2365,Cancelled,15780,39.87,597.87,22630-011
2366,Pending,15785,0.0,498.6,05609-010
2366,Pending,33400,0.0,936.0,05609-010
2367,Pending,15794,187.83,363.83,31110-010
2369,Pending,15803,74.57,132.57,86050-500
2371,Pending,15813,0.0,1740.0,22021-001
2375,Pending,15847,0.0,556.0,27923-320
2376,Pending,15849,0.0,1098.0,40295-050
2377,Pending,15856,105.65,497.65,12229-380
2378,Cancelled,15857,0.0,588.0,12229-380
2378,Pending,15878,0.0,588.0,12229-380
2378,Cancelled,15880,0.0,588.0,12229-380
2378,Cancelled,15884,0.0,588.0,12229-380
2379,Cancelled,45667,0.0,1210.8,40295-050
2379,Cancelled,46692,0.0,1240.8,40295-050
2379,Failed,47892,0.0,1228.6,40295-050
2382,Cancelled,15887,0.0,651.0,38550-000
2382,Pending,24675,0.0,640.0,38550-000
2383,Pending,15890,102.19,370.79,36016-320
2385,Pending,15914,0.0,421.3,30750-480
2386,Pending,15916,199.61,429.41,52130-270
2387,Pending,15921,0.0,528.0,13420-360
2389,Pending,15952,0.0,1116.0,01422-003
2390,Pending,15958,0.0,534.0,69060-020
2391,Pending,15963,0.0,459.6,02334-070
2393,Cancelled,15979,0.0,472.0,24220-400
2394,Pending,15989,100.87,254.07,25665-008
2394,Pending,29985,72.65,324.65,25665-008
2395,Pending,15996,29.47,67.77,06440-150
2397,Pending,31337,0.0,465.8,22471-003
2397,Cancelled,52621,0.0,544.0,22471-003
2397,Cancelled,52623,0.0,544.0,22471-003
2398,Cancelled,16008,105.25,477.25,12900-231
2400,Cancelled,16536,0.0,455.0,22620-062
2400,Cancelled,17648,0.0,1134.0,22620-062
2400,Cancelled,17650,0.0,1134.0,22620-062
2400,Cancelled,17655,0.0,1134.0,22620-062
2400,Cancelled,17656,0.0,540.0,22620-062
2400,Cancelled,17664,0.0,1134.0,22620-062
2400,Cancelled,17721,0.0,1134.0,22620-062
2400,Cancelled,17729,0.0,1134.0,22620-062
2400,Cancelled,17834,0.0,1134.0,22620-062
2404,Pending,16040,109.91,224.81,36820-000
2407,Pending,16084,24.87,122.87,71665-025
2408,Pending,16091,0.0,410.0,40080-121
2409,Pending,16097,0.0,421.3,60811-695
2412,Pending,16117,0.0,423.0,88063-300
2413,Pending,33019,45.59,309.59,58046-095
2415,Cancelled,16140,0.0,864.0,50710-140
2415,Pending,24553,0.0,722.0,50710-140
2417,Pending,16150,0.0,539.8,13098-552
2419,Pending,16163,15.0,53.0,74884-527
2420,Pending,16168,15.0,347.0,74180-040
2420,Cancelled,58904,0.0,421.2,74180-040
2420,Pending,66883,20.0,156.0,74180-040
2421,Cancelled,16170,0.0,528.0,42841-000
2421,Cancelled,16200,0.0,528.0,42841-000
2421,Cancelled,16230,0.0,528.0,42841-000
2421,Cancelled,16250,0.0,528.0,42841-000
2422,Cancelled,16173,0.0,528.0,42700-000
2423,Pending,16180,107.25,183.85,16018-330
2423,Pending,16181,55.37,93.67,16018-330
2423,Pending,23214,60.99,104.99,16018-330
2426,Cancelled,16196,0.0,449.6,79002-140
2427,Cancelled,53906,0.0,529.2,09090-720
2428,Pending,16202,0.0,528.0,42707-650
2428,Cancelled,16203,0.0,528.0,42707-650
2430,Pending,16217,30.67,128.67,13045-541
2431,Cancelled,16224,55.37,93.67,26950-000
2431,Pending,16885,60.87,99.17,26950-000
2431,Cancelled,17120,60.87,99.17,26950-000
2432,Cancelled,16238,0.0,3168.0,30180-160
2435,Pending,16270,0.0,406.0,58900-000
2437,Pending,16285,32.67,230.67,02260-090
2437,Pending,16290,0.0,527.4,02260-090
2437,Pending,17760,35.67,233.67,02260-090
2437,Pending,18992,35.67,233.67,02260-090
2439,Pending,16323,37.47,190.87,05816-200
2441,Cancelled,41940,157.91,553.91,20020-000
2441,Cancelled,43274,157.91,553.91,20020-000
2442,Pending,16338,95.01,209.91,81530-380
2443,Pending,16350,294.45,526.45,05642-001
2443,Cancelled,26375,0.0,824.0,05642-001
2446,Pending,16377,63.03,459.03,04567-002
2448,Pending,16405,0.0,495.8,20541-152
2449,Pending,16410,0.0,594.0,30220-000
2450,Cancelled,16419,0.0,788.0,22776-070
2450,Cancelled,16436,0.0,788.0,22776-070
2452,Cancelled,16426,0.0,440.0,88034-000
2452,Pending,18052,0.0,440.0,88034-000
2452,Cancelled,28001,0.0,418.0,88034-000
2454,Cancelled,16438,0.0,1070.0,30493-180
2454,Cancelled,17399,0.0,512.0,30493-180
2454,Cancelled,52510,0.0,541.62,30493-180
2454,Cancelled,57916,0.0,586.8,30493-180
2459,Pending,16488,30.67,128.67,22421-030
2460,Pending,16493,0.0,669.0,78050-253
2464,Pending,16520,0.0,1412.0,44085-232
2466,Pending,16527,192.83,363.83,89012-170
2473,Cancelled,21281,0.0,1752.0,88330-549
2475,Pending,16575,15.0,1131.0,74884-644
2477,Cancelled,16584,0.0,784.0,05013-001
2479,Pending,16600,0.0,408.0,13480-740
2479,Pending,16602,0.0,408.0,13480-740
2480,Cancelled,16606,0.0,412.8,60165-080
2482,Pending,16632,0.0,1269.0,71645-030
2482,Cancelled,16633,0.0,714.0,71645-030
2488,Cancelled,16677,76.75,153.35,41340-225
2490,Pending,16688,0.0,459.6,41483-140
2491,Pending,25846,0.0,414.0,30210-400
2494,Pending,16721,90.87,678.87,60160-110
2497,Pending,16744,0.0,608.0,95660-000
2499,Cancelled,16757,0.0,552.0,04012-170
2501,Pending,24157,0.0,705.6,38411-162
2503,Cancelled,16796,32.47,70.77,25716-190
2504,Pending,16801,0.0,517.8,69055-700
2506,Pending,16806,0.0,428.0,38700-109
2508,Pending,16828,65.87,353.87,14026-596
2509,Cancelled,16839,0.0,656.0,79002-364
2510,Cancelled,33619,0.0,1460.0,14161-000
2510,Cancelled,55686,165.97,376.57,14161-000
2511,Pending,16856,0.0,1190.0,37925-000
2512,Pending,30300,0.0,420.8,13737-052
2514,Pending,31367,466.67,1065.07,14021-686
2514,Failed,50368,0.0,1176.0,14021-686
2514,Failed,53462,0.0,1610.0,14021-686
2514,Cancelled,54566,0.0,1268.0,14021-686
2516,Pending,16891,0.0,490.0,30350-630
2517,Failed,66078,0.0,475.2,11662-000
2522,Cancelled,16923,0.0,436.0,11740-000
2524,Cancelled,16937,0.0,412.0,22221-011
2527,Cancelled,16974,66.57,1494.57,41750-240
2529,Pending,16989,0.0,1355.8,05451-110
2529,Pending,35876,0.0,1390.0,05451-110
2529,Pending,35888,0.0,1112.0,05451-110
2529,Pending,35895,0.0,1112.0,05451-110
2529,Pending,35902,0.0,1056.4,05451-110
2529,Cancelled,35922,0.0,1056.4,05451-110
2529,Cancelled,48587,0.0,885.6,05451-110
2531,Cancelled,17001,123.67,321.67,47700-000
2532,Pending,22991,0.0,522.0,41820-360
2533,Pending,17016,75.81,255.81,78050-192
2537,Pending,17039,0.0,678.0,01126-001
2539,Cancelled,17048,0.0,859.6,35960-000
2540,Pending,17050,0.0,534.6,29300-794
2540,Pending,18419,0.0,592.0,29300-794
2541,Pending,17054,77.11,172.11,81710-320
2543,Pending,17085,0.0,588.0,38400-456
2545,Pending,17100,0.0,533.5,74335-100
2546,Cancelled,17103,0.0,446.0,62030-262
2546,Cancelled,17105,0.0,504.0,62030-262
2546,Cancelled,19115,0.0,522.0,62030-262
2551,Pending,17140,146.65,223.25,88345-738
2553,Pending,17152,0.0,756.0,80035-000
2553,Pending,17827,0.0,736.0,80035-000
2553,Pending,18959,0.0,789.0,80035-000
2556,Pending,17164,0.0,659.7,22080-060
2556,Pending,33595,0.0,594.0,22080-060
2556,Cancelled,40936,0.0,445.5,22080-060
2556,Cancelled,52721,0.0,703.8,22080-060
2556,Cancelled,52872,0.0,469.2,22080-060
2557,Pending,17166,104.51,219.41,93510-040
2558,Pending,17177,136.17,289.37,93700-000
2561,Pending,31469,0.0,422.0,57035-755
2561,Failed,64217,45.84,296.04,57035-755
2561,Hold,64218,0.0,426.6,57035-755
2561,Failed,64219,0.0,426.6,57035-755
2561,Failed,64220,0.0,426.6,57035-755
2561,Hold,64221,0.0,426.6,57035-755
2561,Failed,65096,0.0,489.06,57035-755
2564,Pending,17214,79.13,275.13,51020-280
2564,Pending,17808,79.13,275.13,51020-280
2564,Pending,17812,0.0,558.0,51020-280
2565,Pending,17217,154.31,269.21,16200-008
2566,Pending,17235,0.0,109.8,74840-270
2567,Cancelled,17248,0.0,2086.0,05705-270
2567,Pending,17251,0.0,1458.0,05705-270
2568,Cancelled,18833,469.35,1006.35,88735-000
2568,Cancelled,19015,0.0,643.0,88735-000
2573,Pending,17302,0.0,414.0,22280-020
2573,Cancelled,17920,0.0,464.0,22280-020
2574,Pending,17306,91.75,168.35,36036-643
2575,Pending,17311,115.75,507.75,01409-000
2576,Pending,17322,120.81,235.71,36830-000
2577,Pending,17325,0.0,525.0,75240-000
2578,Pending,17327,0.0,404.0,04551-000
2579,Cancelled,17336,0.0,588.0,01455-000
2581,Pending,17345,0.0,2500.0,06542-089
2583,Pending,17351,0.0,240.9,74392-125
2590,Pending,17389,15.0,303.0,74020-030
2590,Pending,17390,0.0,476.0,74020-030
2594,Pending,17417,0.0,528.0,88870-000
2595,Pending,17426,0.0,3456.0,06543-650
2595,Pending,20464,0.0,1296.0,06543-650
2596,Pending,17436,0.0,470.0,92020-400
2597,Cancelled,34881,73.43,425.43,80240-041
2598,Pending,17459,0.0,459.6,13330-180
2599,Pending,17461,0.0,459.6,22710-005
2600,Pending,17467,220.11,449.91,80430-140
2601,Cancelled,17475,0.0,2460.8,89216-560
2602,Cancelled,17478,0.0,880.0,11045-501
2603,Cancelled,17489,0.0,424.0,66053-000
2604,Pending,17491,0.0,588.0,85555-000
2606,Pending,17496,117.95,194.55,18550-000
2607,Pending,17503,85.57,323.57,97010-041
2608,Pending,17507,0.0,4752.0,01106-030
2608,Pending,23087,0.0,1188.0,01106-030
2609,Pending,17519,0.0,456.0,04531-001
2611,Pending,17541,38.77,77.07,76803-845
2612,Cancelled,17547,127.23,253.53,25260-220
2612,Cancelled,17691,32.55,74.55,25260-220
2613,Cancelled,17556,0.0,465.4,38705-114
2615,Cancelled,20335,0.0,588.0,86600-091
2615,Cancelled,38512,0.0,468.0,86600-091
2616,Pending,17582,62.27,139.87,
2617,Cancelled,17593,0.0,600.0,87300-020
2618,Pending,17606,15.0,193.0,70670-427
2618,Pending,25589,0.0,445.6,70670-427
2618,Pending,28126,0.0,552.6,70670-427
2618,Cancelled,28128,0.0,552.6,70670-427
2618,Cancelled,28130,0.0,524.97,70670-427
2618,Pending,31370,0.0,574.8,70670-427
2618,Pending,33518,15.0,407.0,70670-427
2618,Cancelled,39138,0.0,410.4,70670-427
2619,Cancelled,17613,0.0,1176.0,71680-122
2620,Pending,17640,252.45,554.85,82110-000
2620,Pending,18426,0.0,459.6,82110-000
2620,Pending,18868,0.0,414.0,82110-000
2620,Pending,18869,0.0,515.5,82110-000
2620,Pending,18870,0.0,604.1,82110-000
2620,Pending,18874,0.0,488.3,82110-000
2621,Pending,17641,0.0,444.9,82110-000
2624,Cancelled,17669,0.0,528.0,22260-004
2631,Cancelled,17701,0.0,558.0,05727-230
2631,Cancelled,17702,0.0,558.0,05727-230
2631,Pending,31738,41.67,439.67,05727-230
2632,Pending,17706,0.0,454.0,04513-080
2633,Cancelled,17715,0.0,895.8,05314-000
2635,Cancelled,17736,15.0,123.0,74865-090
2636,Pending,17738,0.0,1052.0,22793-082
2637,Cancelled,17741,0.0,468.0,77001-032
2638,Cancelled,43291,76.45,449.05,71630-025
2639,Pending,17749,181.69,511.09,22441-000
2639,Pending,24009,0.0,1817.6,22441-000
2641,Pending,17780,0.0,558.0,22441-120
2643,Pending,17783,0.0,5940.0,14095-000
2644,Cancelled,38658,0.0,592.2,15061-813
2644,Cancelled,38787,0.0,479.7,15061-813
2644,Cancelled,39028,65.63,162.83,15061-813
2644,Cancelled,39034,0.0,1262.69,15061-813
2644,Cancelled,39442,218.15,615.95,15061-813
2644,Cancelled,39551,0.0,628.19,15061-813
2644,Cancelled,40151,0.0,1081.79,15061-813
2644,Cancelled,41818,0.0,712.77,15061-813
2644,Cancelled,42541,0.0,649.78,15061-813
2645,Pending,17788,0.0,442.0,79420-000
2646,Pending,17795,0.0,456.0,56327-025
2648,Pending,17810,0.0,470.0,45600-171
2648,Pending,17819,0.0,490.0,45600-171
2648,Pending,17820,0.0,490.0,45600-171
2648,Pending,17874,0.0,465.5,45600-171
2652,Pending,17849,0.0,882.0,69060-020
2652,Pending,17850,131.79,425.79,69060-020
2652,Pending,17893,131.79,425.79,69060-020
2652,Pending,18086,0.0,490.0,69060-020
2652,Pending,19292,47.67,145.67,69060-020
2655,Cancelled,17873,0.0,470.0,36902-063
2657,Cancelled,17885,0.0,1023.0,06543-003
2658,Pending,17902,248.23,444.23,69060-020
2658,Pending,17903,96.63,292.63,69060-020
2658,Pending,18096,96.63,292.63,69060-020
2658,Pending,18682,131.79,425.79,69060-020
2659,Cancelled,17909,0.0,690.0,51021-010
2659,Cancelled,17911,0.0,690.0,51021-010
2662,Cancelled,17941,63.67,211.67,22041-011
2663,Pending,17943,0.0,590.0,01332-010
2665,Pending,17955,0.0,414.0,20511-210
2665,Pending,17958,0.0,524.0,20511-210
2667,Pending,17960,0.0,646.3,89228-070
2673,Cancelled,23763,0.0,808.0,13334-050
2673,Cancelled,24998,0.0,1666.0,13334-050
2673,Pending,31385,0.0,604.0,13334-050
2674,Cancelled,25093,0.0,414.0,37600-000
2674,Cancelled,27364,0.0,411.6,37600-000
2675,Pending,18611,0.0,690.0,74885-503
2675,Pending,18616,0.0,592.0,74885-503
2676,Cancelled,38344,0.0,480.0,22281-080
2677,Cancelled,28522,0.0,2352.0,01450-030
2681,Pending,18044,0.0,924.0,56302-110
2682,Cancelled,42545,0.0,885.6,56302-110
2684,Pending,18058,0.0,1098.0,13278-358
2684,Pending,18061,0.0,1098.0,13278-358
2687,Cancelled,18071,0.0,576.0,30455-640
2688,Cancelled,18079,0.0,1536.0,22430-070
2688,Pending,31270,92.15,314.15,22430-070
2689,Pending,18084,254.33,650.33,45836-000
2689,Cancelled,38672,0.0,428.4,45836-000
2691,Pending,18097,0.0,626.0,71680-356
2692,Pending,28796,0.0,3024.0,06710-670
2694,Pending,18125,0.0,786.0,22793-810
2695,Pending,21880,0.0,2538.0,13417-431
2695,Pending,25001,0.0,1566.0,13417-431
2695,Pending,25461,0.0,1338.0,13417-431
2695,Pending,27414,0.0,1436.0,13417-431
2695,Pending,28134,0.0,784.0,13417-431
2695,Pending,33500,0.0,408.0,13417-431
2695,Cancelled,40587,0.0,1879.2,13417-431
2695,Cancelled,50433,0.0,542.0,13417-431
2696,Pending,18145,0.0,546.0,37200-000
2696,Cancelled,25969,0.0,475.0,37200-000
2697,Cancelled,18153,110.11,639.71,11085-080
2701,Pending,18173,0.0,540.0,29306-370
2704,Cancelled,18204,43.87,341.87,13183-490
2704,Cancelled,18205,49.41,349.21,13183-490
2704,Cancelled,18206,0.0,408.0,13183-490
2705,Pending,18209,0.0,838.0,52041-095
2705,Pending,18273,0.0,796.1,52041-095
2706,Pending,18217,0.0,443.6,91040-360
2706,Pending,18232,0.0,454.1,91040-360
2708,Pending,18222,0.0,470.0,77818-550
2709,Pending,18224,0.0,530.0,13484-594
2711,Pending,18236,123.91,353.71,28970-000
2712,Cancelled,33381,0.0,940.0,95588-000
2712,Cancelled,33434,0.0,940.0,95588-000
2717,Cancelled,18287,0.0,424.0,16310-000
2717,Cancelled,18289,0.0,424.0,16310-000
2718,Cancelled,43655,0.0,460.8,78043-512
2718,Cancelled,43981,0.0,530.1,78043-512
2719,Pending,29862,0.0,490.0,89260-410
2720,Pending,18311,61.19,115.19,16071-370
2721,Pending,18324,68.31,298.11,04543-000
2726,Pending,18586,0.0,594.0,77021-600
2726,Pending,18587,0.0,594.0,77021-600
2726,Pending,18588,0.0,990.0,77021-600
2727,Pending,18362,123.91,353.71,23906-510
2728,Pending,18370,0.0,466.0,04728-020
2729,Pending,18374,0.0,792.0,05445-001
