ID,Status,Transaction ID,Shipping,Total,CEP
3327,Completed,63671,0.0,1346.4,22793-105
3329,Completed,22716,15.0,367.8,70872-060
3329,Completed,65962,0.0,879.48,70872-060
3330,Completed,22791,0.0,646.0,05018-010
3331,Completed,22737,0.0,444.0,55295-480
3331,Completed,40967,0.0,435.6,55295-480
3332,Completed,22751,0.0,528.0,13901-503
3333,Completed,22758,0.0,423.0,22630-011
3333,Completed,24741,0.0,423.0,22630-011
3333,Completed,26410,0.0,705.0,22630-011
3333,Completed,39395,0.0,423.0,22630-011
3334,Completed,22760,0.0,430.0,13214-660
3334,Completed,24301,0.0,460.0,13214-660
3334,Completed,37264,0.0,444.0,13214-660
3334,Completed,44216,0.0,458.0,13214-660
3335,Completed,22767,0.0,1410.0,47850-000
3336,Completed,22772,0.0,430.0,20510-180
3336,Completed,29576,0.0,446.0,20510-180
3338,Completed,22788,33.67,131.67,04368-110
3340,Completed,22810,0.0,492.0,12244-551
3341,Completed,22815,0.0,672.0,22440-060
3342,Completed,22817,0.0,400.8,15417-000
3344,Completed,22833,15.0,291.0,04564-000
3346,Completed,22848,0.0,705.6,04543-070
3347,Completed,22852,0.0,453.0,79010-210
3347,Completed,29483,0.0,403.8,79010-210
3349,Completed,22864,0.0,980.0,44571-027
3349,Completed,27985,0.0,468.0,44571-027
3349,Completed,30719,0.0,588.0,44571-027
3349,Completed,32830,0.0,588.0,44571-027
3349,Completed,38955,0.0,1062.0,44571-027
3349,Completed,45645,0.0,799.2,44571-027
3349,Completed,51054,0.0,529.2,44571-027
